...1,created_on,expenses,floor,lat,lon,place_name,place_with_parent_names,price,price_aprox_local_currency,price_aprox_usd,price_per_m2,price_usd_per_m2,property_type,rooms,state_name,surface_covered_in_m2,surface_in_m2,surface_total_in_m2,title
102444,2015-10-03,NA,NA,-34.5219127,-58.4906249,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,280000,2716196,280000,1473.68421053,1290.32258065,house,NA,NA,190,NA,217,"Casa 217m² con 2 Plantas en ITALIA 1800, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 280.000"
102445,2015-10-03,NA,NA,-34.5153883,-58.5658442,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,270000,2619189,270000,1708.86075949,1719.74522293,house,NA,NA,158,NA,157,"Casa 157m² con 2 Plantas en FLORIDA, Batalla de la 200, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 270.000"
102678,2015-10-05,NA,NA,-34.4836484,-58.544527,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1100000,10670770,1100000,2600.47281324,916.666666667,house,NA,NA,423,NA,1200,"Casa 1200m² con Cochera en ALTO PERU 600, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 1.100.000"
102916,2015-10-06,NA,NA,-34.6329525,-58.4806302,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,340000,3298238,340000,1360,307.136404697,house,6,NA,250,NA,1107,MUY BUENA CASA EN VENTA EN BOSQUE ALTO. 6 Ambientes. 3 Dormitorios. 1107 m2. 250 m2c.
102996,2015-10-06,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,170000,1649119,170000,1180.55555556,3269.23076923,apartment,NA,NA,144,NA,52,"Departamento 52m² con Dependencias en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 170.000"
103011,2015-10-06,NA,NA,-34.4830621,-58.5435038,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,420000,4074294,420000,1584.90566038,1400,house,NA,NA,265,NA,300,"Casa 300m² con Teléfono en LYNCH 600, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 420.000"
103240,2015-10-08,NA,NA,-34.4809637,-58.5781465,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,320000,3104224,320000,1122.80701754,780.487804878,house,NA,NA,285,NA,410,"Casa 410m² con Cochera en GURRUCHAGA 600, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 320.000"
103247,2015-10-08,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1750000,16976225,1750000,2500,864.197530864,house,NA,NA,700,NA,2025,"Casa 2025m² con Dependencias en 500, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 1.750.000"
103251,2015-10-08,NA,NA,-34.492918,-58.5624999,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,270000,2619189,270000,1421.05263158,450,house,NA,NA,190,NA,600,"Casa 600m² con Teléfono en EL ZORZAL 500, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 270.000"
103252,2015-10-08,NA,NA,-34.4997098,-58.5511713,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,270000,2619189,270000,1134.45378151,1363.63636364,house,NA,NA,238,NA,198,"Casa 198m² con Cochera en WERNICKE, Roberto 300, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 270.000"
103257,2015-10-08,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,440000,4268308,440000,1543.85964912,550,house,NA,NA,285,NA,800,"Casa 800m² con Cochera en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 440.000"
103300,2015-10-08,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,159000,1542411.3,159000,1325,811.224489796,house,NA,NA,120,NA,196,"Casa 196m² con Teléfono en BACACAY 600, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 159.000"
103323,2015-10-08,NA,NA,-34.4957529,-58.5658271,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1200000,11640840,1200000,3000,459.946339594,house,NA,NA,400,NA,2609,"Casa 2609m² con 2 Plantas en CALCAGNO, A. Monseñor 600, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 1.200.000"
103352,2015-10-09,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,350000,350886.15,36171.22,NA,51.6731714286,PH,NA,NA,NA,NA,700,PH EN VENTA
103357,2015-10-09,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,150000,1455105,150000,882.352941176,197.368421053,PH,3,NA,170,NA,760,PH EN VENTA
103895,2015-10-09,NA,NA,-38.7243398,-62.2564852,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1490000,1488695.51,153462.69,12416.6666667,2192.32414286,apartment,5,NA,120,NA,70,Duplex 3d impecable con garage. 5 Ambientes. 3 Dormitorios. 70 m2. 120 m2c.
103896,2015-10-09,NA,NA,-34.6036844,-58.3815591,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1490000,1488695.51,153462.69,12416.6666667,2192.32414286,house,5,NA,120,NA,70,Casa 3d garage Macrocentro - PERMUTA . 5 Ambientes. 3 Dormitorios. 70 m2. 120 m2c.
103898,2015-10-09,NA,NA,-38.7105233,-62.2765609,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,900000,899212.01,92695.58,21428.5714286,2059.90177778,apartment,2,NA,42,NA,45,ESTOMBA 917. 2 Ambientes. 1 Dormitorio. 45 m2. 42 m2c.
103900,2015-10-09,NA,NA,-38.7118855,-62.2713454,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,75000,727552.5,75000,NA,1250,apartment,NA,NA,NA,NA,60,Departamento 2d Casanova 97 Impecable. 2 Dormitorios. 60 m2.
103975,2015-10-09,NA,NA,-38.7158189,-62.2499571,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1500000,1498686.75,154492.64,14423.0769231,563.841751825,house,NA,NA,104,NA,274,Charcas 800. 2 Dormitorios. 274 m2. 104 m2c.
104024,2015-10-09,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,128000,1241689.6,128000,1777.77777778,1292.92929293,PH,NA,NA,72,NA,99,"PH 99m² con Dependencias en ECHEVERRIA, Esteban 500, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 128.000"
104040,2015-10-09,NA,NA,-34.4771266,-58.5657927,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,330000,3201231,330000,1352.45901639,877.659574468,house,NA,NA,244,NA,376,"Casa 376m² con 2 Plantas en MARCONI, Ing. 3700, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 330.000"
104057,2015-10-09,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,440000,4268308,440000,1025.64102564,733.333333333,house,NA,NA,429,NA,600,"Casa 600m² con Cochera en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 440.000"
104204,2015-10-10,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,355000,3443748.5,355000,1543.47826087,591.666666667,house,NA,NA,230,NA,600,"Casa 600m² con 2 Plantas en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 355.000"
104956,2015-10-14,NA,NA,-34.5113319,-58.690058,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,296000,2871407.2,296000,3182.79569892,2901.96078431,apartment,NA,NA,93,NA,102,"Departamento 102m² con Dependencias en AVELLANEDA, Rector N. 1600, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 296.000"
104958,2015-10-14,NA,NA,-34.474656,-58.5499389,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,2500000,24251750,2500000,2500,892.857142857,house,NA,NA,1000,NA,2800,"Casa 2800m² con Cochera en LYNCH 1000, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 2.500.000"
104964,2015-10-14,NA,NA,-34.5087756,-58.5571673,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,200000,1940140,200000,1030.92783505,649.350649351,house,NA,NA,194,NA,308,"Casa 308m² con Dependencias en JURAMENTO 700, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 200.000"
104994,2015-10-14,NA,NA,-34.4769384,-58.5364119,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,250000,2425175,250000,2000,1428.57142857,house,NA,NA,125,NA,175,"Casa 175m² con Teléfono en DIAZ, Jacinto 1500, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 250.000"
104995,2015-10-14,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,980000,9506686,980000,1633.33333333,505.937016004,house,NA,NA,600,NA,1937,"Casa 1937m² con 2 Plantas en DON BOSCO 2900, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 980.000"
105218,2015-10-14,NA,NA,-38.7337416,-62.2663015,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1250000,1248905.65,128743.87,9259.25925926,643.71935,house,5,NA,135,NA,200,ANGEL BRUNEL 886. 5 Ambientes. 3 Dormitorios. 200 m2. 135 m2c.
105236,2015-10-14,NA,NA,-38.7081743,-62.3015837,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,60000,582042,60000,416.666666667,246.913580247,house,4,NA,144,NA,243,CASA EN VENTA TIPO DUPLEX. 4 Ambientes. 2 Dormitorios. 243 m2. 144 m2c.
106316,2015-10-15,NA,NA,-38.7291572,-62.2608296,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,150000,1455105,150000,955.414012739,681.818181818,house,6,NA,157,NA,220,BERUTTI. 6 Ambientes. 4 Dormitorios. 220 m2. 157 m2c.
106686,2015-10-15,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,360000,3492252,360000,1500,524.781341108,house,NA,NA,240,NA,686,"Casa 686m² con 3 Plantas en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 360.000"
106694,2015-10-15,NA,1,-34.5334726,-58.4886375,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,200000,1940140,200000,2666.66666667,2380.95238095,apartment,NA,NA,75,NA,84,"Departamento 84m² con Cochera en MELO, Carlos F. 2200, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 200.000"
106716,2015-10-15,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,148000,1435703.6,148000,1480,850.574712644,house,NA,NA,100,NA,174,"Casa 174m² con Dependencias en CASTRO, Gobernador Emilio 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 148.000"
106722,2015-10-15,NA,NA,-34.4815542,-58.6521565,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,395000,3831776.5,395000,1580,1034.03141361,house,NA,NA,250,NA,382,"Casa 382m² con Cochera en LIBERTAD 2400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 395.000"
106876,2015-10-16,NA,NA,-38.6993758,-62.3107977,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,2000000,1998249.03,205990.19,11111.1111111,792.269961538,house,6,NA,180,NA,260,"Casa centro de Inquilinos de 3 d. pileta, quincho, gge. 6 Ambientes. 3 Dormitorios. 260 m2. 180 m2c."
107082,2015-10-16,NA,NA,-34.4642649,-58.574294,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,335000,3249734.5,335000,1595.23809524,1456.52173913,house,NA,NA,210,NA,230,"Casa 230m² con Dependencias en BLANCO ENCALADA 2400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 335.000"
107086,2015-10-16,NA,NA,-34.5213478,-58.491026,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,445000,4316811.5,445000,1934.7826087,1648.14814815,house,NA,NA,230,NA,270,"Casa 270m² con Teléfono en ESMERALDA 1800, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 445.000"
107112,2015-10-16,NA,NA,-34.4862743,-58.5410101,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1900000,18431330,1900000,2923.07692308,527.777777778,house,NA,NA,650,NA,3600,"Casa 3600m² con Dependencias en LAPRIDA 2300, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 1.900.000"
107115,2015-10-16,NA,NA,-34.5451333,-58.7002377,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,120000,1164084,120000,1714.28571429,975.609756098,house,NA,NA,70,NA,123,"Casa 123m² con Cochera en SAN JOSE 800, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 120.000"
107350,2015-10-17,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,450000,4365315,450000,1500,855.513307985,house,NA,NA,300,NA,526,"Casa 526m² con Dependencias en BETBEDER, Alte. 500, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 450.000"
107534,2015-10-19,NA,NA,-38.703031,-62.2642317,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,53000,514137.1,53000,883.333333333,883.333333333,apartment,3,NA,60,NA,60,DEPARTAMENTO COMAHUE EN VENTA. 3 Ambientes. 2 Dormitorios. 60 m2. 60 m2c.
107535,2015-10-19,NA,NA,-38.7116068,-62.2883847,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,87000,843960.9,87000,887.755102041,352.226720648,house,4,NA,98,NA,247,CASA EN VENTA EN TERRADA AL 1300 BAHIA BLANCA. 4 Ambientes. 2 Dormitorios. 247 m2. 98 m2c.
107541,2015-10-19,NA,NA,-38.711024,-62.2824509,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,960000,959159.52,98875.29,NA,2535.26384615,apartment,2,NA,NA,NA,39,Guemes 1155 1 con cochera cubierta. 2 Ambientes. 1 Dormitorio. 39 m2.
107542,2015-10-19,NA,NA,-38.7163398,-62.276821,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,900000,899212.01,92695.58,NA,1471.3584127,apartment,NA,NA,NA,NA,63,"2 DORMITORIOS, FRENTE, MACROCENTRO. 63 m2."
107721,2015-10-19,NA,NA,-34.4932004,-58.5667866,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,445000,4316811.5,445000,1112.5,515.046296296,house,NA,NA,400,NA,864,"Casa 864m² con Cochera en GARDEL, Carlos 800, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 445.000"
107733,2015-10-19,NA,NA,-34.4861409,-58.5381309,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1450000,14066015,1450000,1812.5,906.25,house,NA,NA,800,NA,1600,"Casa 1600m² con Dependencias en TERRERO, Obispo 2100, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 1.450.000"
107742,2015-10-19,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,890000,8633623,890000,2472.22222222,2236.18090452,house,NA,NA,360,NA,398,"Casa 398m² con 2 Plantas en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 890.000"
107745,2015-10-19,NA,NA,-34.4768262,-58.5716276,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,219000,2124453.3,219000,1684.61538462,1288.23529412,house,NA,NA,130,NA,170,"Casa 170m² con Dependencias en ACEVEDO, Padre 4100, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 219.000"
107756,2015-10-20,NA,NA,-38.7074589,-62.2540061,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,580000,579492.17,59737.15,19333.3333333,1991.23833333,store,NA,NA,30,NA,30,LOCAL/OFICINA excelente sector comercial. 30 m2. 30 m2c.
108017,2015-10-20,NA,NA,-38.734929,-62.2716052,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,600000,599474.64,61797.05,12000,823.960666667,house,4,NA,50,NA,75,Brickman 710 2 dormitorios. 4 Ambientes. 2 Dormitorios. 75 m2. 50 m2c.
108179,2015-10-20,NA,NA,-34.5682355,-58.5902925,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,319000,3094523.3,319000,1772.22222222,226.241134752,house,NA,NA,180,NA,1410,CASA EN VENTA
108198,2015-10-20,NA,NA,-38.7275384,-62.2808807,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,500000,499562.18,51497.54,13513.5135135,1009.75568627,apartment,2,NA,37,NA,51,"DEPARTAMENTO INTERNO, IDEAL INVERSIÓN!. 2 Ambientes. 1 Dormitorio. 51 m2. 37 m2c."
108199,2015-10-20,NA,NA,-38.7102744,-62.2673087,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,88000,853661.6,88000,1760,1660.37735849,apartment,2,NA,50,NA,53,CARONTI 357. 2 Ambientes. 1 Dormitorio. 53 m2. 50 m2c.
108210,2015-10-20,NA,NA,-34.4996389,-58.5623867,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,405000,3928783.5,405000,1687.5,405,house,NA,NA,240,NA,1000,"Casa 1000m² con Dependencias en CALCAGNO, A. Monseñor 200, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 405.000"
108214,2015-10-20,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,430000,431088.72,44438.93,1791.66666667,55.5486625,house,NA,NA,240,NA,800,"Casa 800m² con 2 Plantas en 0, Argentina, Bs.As. G.B.A. Zona Norte, por $ 430.000"
108215,2015-10-20,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,420000,4074294,420000,1818.18181818,992.907801418,house,NA,NA,231,NA,423,"Casa 423m² con Teléfono en ZEBALLOS, Estanislao 2200, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 420.000"
108217,2015-10-20,NA,NA,-34.4370852,-58.8776525,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,207000,2008044.9,207000,1656,1468.08510638,PH,NA,NA,125,NA,141,"PH 141m² con Dependencias en CHUBUT 500, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 207.000"
108219,2015-10-20,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,180000,1746126,180000,1714.28571429,1500,house,NA,NA,105,NA,120,"Casa 120m² con 2 Plantas en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 180.000"
108240,2015-10-20,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,195000,1891636.5,195000,1950,946.601941748,house,NA,NA,100,NA,206,"Casa 206m² con Dependencias en ZEBALLOS, Estanislao 2400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 195.000"
108244,2015-10-20,NA,2,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,380000,3686266,380000,2714.28571429,2451.61290323,apartment,NA,NA,140,NA,155,"Departamento 155m² con Plantas en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 380.000"
108514,2015-10-21,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,880000,8536616,880000,1844.86373166,827.067669173,house,NA,NA,477,NA,1064,"Casa 1064m² con 3 Plantas en 1400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 880.000"
108523,2015-10-21,NA,NA,-34.479546,-58.5704814,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,250000,2425175,250000,1666.66666667,1190.47619048,house,NA,NA,150,NA,210,"Casa 210m² con Teléfono en CANALEJAS 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 250.000"
108526,2015-10-21,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,270000,2619189,270000,1179.03930131,1273.58490566,house,NA,NA,229,NA,212,"Casa 212m² con Cochera en Acceso Norte - Colectora Par 1400, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 270.000"
108542,2015-10-21,NA,3,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,245000,2376671.5,245000,3402.77777778,2916.66666667,apartment,NA,NA,72,NA,84,"Departamento 84m² con Cochera en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 245.000"
108547,2015-10-21,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,123000,1193186.1,123000,2365.38461538,2365.38461538,apartment,NA,NA,52,NA,52,"Departamento 52m² con Dependencias en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 123.000"
108548,2015-10-21,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,700000,6790490,700000,1842.10526316,796.359499431,house,NA,NA,380,NA,879,"Casa 879m² con Cochera en 100, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 700.000"
108552,2015-10-21,NA,NA,-34.5394004,-58.4909009,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,289000,2803502.3,289000,2064.28571429,1806.25,house,NA,NA,140,NA,160,"Casa 160m² con 2 Plantas en ALVAREZ, Agustín 2600, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 289.000"
108613,2015-10-22,NA,NA,-38.7241997,-62.2624348,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,105000,1018573.5,105000,1129.03225806,700,house,NA,NA,93,NA,150,Brown Nº 520 casa interna. 3 Dormitorios. 150 m2. 93 m2c.
108891,2015-10-22,NA,NA,-34.5394004,-58.4909009,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,289000,2803502.3,289000,2064.28571429,1806.25,PH,NA,NA,140,NA,160,"PH 160m² con Cochera en ALVAREZ, Agustín 2600, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 289.000"
108902,2015-10-22,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,410000,3977287,410000,1952.38095238,503.067484663,house,NA,NA,210,NA,815,"Casa 815m² con Teléfono en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 410.000"
108903,2015-10-22,NA,NA,-34.471172,-58.5604373,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,300000,2910210,300000,1538.46153846,970.873786408,house,NA,NA,195,NA,309,"Casa 309m² con 2 Plantas en ACEVEDO, Padre 3500, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 300.000"
109617,2015-10-23,NA,NA,-34.3163885,-58.9788105,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,450000,4365315,450000,1475.40983607,17.1559283263,house,NA,NA,305,NA,26230,CASA EN VENTA
109888,2015-10-23,NA,NA,-38.6903355,-62.2012674,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,110000,1067077,110000,1222.22222222,254.041570439,house,NA,NA,90,NA,433,Barrio Los Horneros. 1 Dormitorio. 433 m2. 90 m2c.
109962,2015-10-23,NA,NA,-38.6925564,-62.2220128,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,149000,1445404.3,149000,876.470588235,149,house,NA,NA,170,NA,1000,Charcas 3963 - Patagonia. 2 Dormitorios. 1000 m2. 170 m2c.
109965,2015-10-23,NA,NA,-34.6036844,-58.3815591,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,200000,1940140,200000,1666.66666667,250,house,4,NA,120,NA,800,PATAGONIA VENTA. 4 Ambientes. 3 Dormitorios. 800 m2. 120 m2c.
109967,2015-10-23,NA,NA,-34.6036844,-58.3815591,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,500000,499562.18,51497.54,13513.5135135,1009.75568627,PH,2,NA,37,NA,51,"DEPARTAMENTO INTERNO, IDEAL INVERSIÓN!. 2 Ambientes. 1 Dormitorio. 51 m2. 37 m2c."
110062,2015-10-23,NA,NA,-34.4984814,-58.559812,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,550000,5335385,550000,1131.6872428,822.122571001,house,NA,NA,486,NA,669,"Casa 669m² con 2 Plantas en SUCRE, Av. 300, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 550.000"
110090,2015-10-24,NA,NA,-34.4460412,-58.6015883,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,395000,3831776.5,395000,1316.66666667,593.093093093,house,NA,NA,300,NA,666,"Casa 666m² con Dependencias en PAZ, Marcos 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 395.000"
110453,2015-10-26,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,550000,5335385,550000,1424.87046632,628.571428571,house,NA,NA,386,NA,875,"Casa 875m² con Dependencias en O'HIGGINS 3600, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 550.000"
110649,2015-10-27,NA,NA,-38.707731,-62.246305,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1350000,1348818.11,139043.38,16265.060241,1158.69483333,apartment,4,NA,83,NA,120,Dúplex a estrenar 2 d.Ramón y Cajal 1538. 4 Ambientes. 2 Dormitorios. 120 m2. 83 m2c.
110865,2015-10-27,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,395000,3831776.5,395000,1196.96969697,438.888888889,house,NA,NA,330,NA,900,"Casa 900m² con 3 Plantas en 1000, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 395.000"
110871,2015-10-27,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,330000,3201231,330000,1755.31914894,412.5,house,NA,NA,188,NA,800,"Casa 800m² con Teléfono en 0, Argentina, Bs.As. G.B.A. Zona Norte, por U$S 330.000"
